================================================================================
********************************************************************************
Pure Minimum Conflict Algorithm Detail result
********************************************************************************
================================================================================
Below is spreadsheet-like data. Copy and paste on excel or google spreadsheet.

Pure Minimum Conflict Algorithm Detail
NQueen	Time	Iteration	SUCCESS/FAIL	Number of Trials
100	163284	1738	SUCCESS	48
100	172281	1822	SUCCESS	49
100	141759	1506	SUCCESS	50
********************************************************************************
4	12	26	SUCCESS	1
4	25	98	SUCCESS	2
4	4	12	SUCCESS	3
4	7	26	SUCCESS	4
4	11	39	SUCCESS	5
4	8	26	SUCCESS	6
4	9	39	SUCCESS	7
4	6	26	SUCCESS	8
4	8	39	SUCCESS	9
4	14	26	SUCCESS	10
4	8	39	SUCCESS	11
4	7	26	SUCCESS	12
4	8	39	SUCCESS	13
4	7	26	SUCCESS	14
4	8	39	SUCCESS	15
4	6	26	SUCCESS	16
4	9	39	SUCCESS	17
4	6	26	SUCCESS	18
4	9	39	SUCCESS	19
4	6	26	SUCCESS	20
4	8	39	SUCCESS	21
4	6	26	SUCCESS	22
4	9	39	SUCCESS	23
4	6	26	SUCCESS	24
4	9	39	SUCCESS	25
4	6	26	SUCCESS	26
4	8	39	SUCCESS	27
4	6	26	SUCCESS	28
4	9	39	SUCCESS	29
4	6	26	SUCCESS	30
4	8	39	SUCCESS	31
4	6	26	SUCCESS	32
4	8	39	SUCCESS	33
4	6	26	SUCCESS	34
4	9	39	SUCCESS	35
4	6	26	SUCCESS	36
4	9	39	SUCCESS	37
4	6	26	SUCCESS	38
4	8	39	SUCCESS	39
4	6	26	SUCCESS	40
4	9	39	SUCCESS	41
4	6	26	SUCCESS	42
4	9	39	SUCCESS	43
4	6	26	SUCCESS	44
4	8	39	SUCCESS	45
4	6	26	SUCCESS	46
4	9	39	SUCCESS	47
4	6	26	SUCCESS	48
4	8	39	SUCCESS	49
4	7	26	SUCCESS	50
********************************************************************************
5	9	12	SUCCESS	1
5	12	24	SUCCESS	2
5	15	31	SUCCESS	3
5	12	25	SUCCESS	4
5	4	6	SUCCESS	5
5	5	10	SUCCESS	6
5	11	24	SUCCESS	7
5	12	31	SUCCESS	8
5	10	25	SUCCESS	9
5	3	6	SUCCESS	10
5	5	10	SUCCESS	11
5	10	24	SUCCESS	12
5	12	31	SUCCESS	13
5	10	25	SUCCESS	14
5	3	6	SUCCESS	15
5	5	10	SUCCESS	16
5	10	24	SUCCESS	17
5	11	31	SUCCESS	18
5	9	25	SUCCESS	19
5	3	6	SUCCESS	20
5	4	10	SUCCESS	21
5	9	24	SUCCESS	22
5	11	31	SUCCESS	23
5	10	25	SUCCESS	24
5	3	6	SUCCESS	25
5	4	10	SUCCESS	26
5	9	24	SUCCESS	27
5	11	31	SUCCESS	28
5	9	25	SUCCESS	29
5	3	6	SUCCESS	30
5	5	10	SUCCESS	31
5	10	24	SUCCESS	32
5	11	31	SUCCESS	33
5	10	25	SUCCESS	34
5	3	6	SUCCESS	35
5	4	10	SUCCESS	36
5	9	24	SUCCESS	37
5	11	31	SUCCESS	38
5	10	25	SUCCESS	39
5	3	6	SUCCESS	40
5	4	10	SUCCESS	41
5	9	24	SUCCESS	42
5	11	31	SUCCESS	43
5	10	25	SUCCESS	44
5	3	6	SUCCESS	45
5	4	10	SUCCESS	46
5	9	24	SUCCESS	47
5	12	31	SUCCESS	48
5	10	25	SUCCESS	49
5	3	6	SUCCESS	50
********************************************************************************
6	82	150	SUCCESS	1
6	662	1245	SUCCESS	2
6	238	426	SUCCESS	3
6	10	14	SUCCESS	4
6	341	638	SUCCESS	5
6	1034	1971	SUCCESS	6
6	238	426	SUCCESS	7
6	10	14	SUCCESS	8
6	339	638	SUCCESS	9
6	1037	1971	SUCCESS	10
6	237	426	SUCCESS	11
6	10	14	SUCCESS	12
6	337	638	SUCCESS	13
6	1033	1971	SUCCESS	14
6	238	426	SUCCESS	15
6	10	14	SUCCESS	16
6	338	638	SUCCESS	17
6	1032	1971	SUCCESS	18
6	237	426	SUCCESS	19
6	10	14	SUCCESS	20
6	341	638	SUCCESS	21
6	1036	1971	SUCCESS	22
6	238	426	SUCCESS	23
6	10	14	SUCCESS	24
6	337	638	SUCCESS	25
6	1027	1971	SUCCESS	26
6	239	426	SUCCESS	27
6	10	14	SUCCESS	28
6	337	638	SUCCESS	29
6	1033	1971	SUCCESS	30
6	235	426	SUCCESS	31
6	11	14	SUCCESS	32
6	340	638	SUCCESS	33
6	1038	1971	SUCCESS	34
6	238	426	SUCCESS	35
6	10	14	SUCCESS	36
6	339	638	SUCCESS	37
6	1029	1971	SUCCESS	38
6	237	426	SUCCESS	39
6	10	14	SUCCESS	40
6	341	638	SUCCESS	41
6	1033	1971	SUCCESS	42
6	238	426	SUCCESS	43
6	10	14	SUCCESS	44
6	339	638	SUCCESS	45
6	1036	1971	SUCCESS	46
6	241	426	SUCCESS	47
6	10	14	SUCCESS	48
6	338	638	SUCCESS	49
6	1036	1971	SUCCESS	50
********************************************************************************
7	27	26	SUCCESS	1
7	86	134	SUCCESS	2
7	14	15	SUCCESS	3
7	47	62	SUCCESS	4
7	87	116	SUCCESS	5
7	89	132	SUCCESS	6
7	124	174	SUCCESS	7
7	19	22	SUCCESS	8
7	296	421	SUCCESS	9
7	25	29	SUCCESS	10
7	11	14	SUCCESS	11
7	321	466	SUCCESS	12
7	310	472	SUCCESS	13
7	74	94	SUCCESS	14
7	44	59	SUCCESS	15
7	27	34	SUCCESS	16
7	93	136	SUCCESS	17
7	24	29	SUCCESS	18
7	12	14	SUCCESS	19
7	323	466	SUCCESS	20
7	311	472	SUCCESS	21
7	71	94	SUCCESS	22
7	46	59	SUCCESS	23
7	27	34	SUCCESS	24
7	93	136	SUCCESS	25
7	24	29	SUCCESS	26
7	11	14	SUCCESS	27
7	323	466	SUCCESS	28
7	310	472	SUCCESS	29
7	71	94	SUCCESS	30
7	45	59	SUCCESS	31
7	27	34	SUCCESS	32
7	99	136	SUCCESS	33
7	24	29	SUCCESS	34
7	11	14	SUCCESS	35
7	321	466	SUCCESS	36
7	311	472	SUCCESS	37
7	71	94	SUCCESS	38
7	44	59	SUCCESS	39
7	28	34	SUCCESS	40
7	93	136	SUCCESS	41
7	25	29	SUCCESS	42
7	11	14	SUCCESS	43
7	321	466	SUCCESS	44
7	310	472	SUCCESS	45
7	71	94	SUCCESS	46
7	45	59	SUCCESS	47
7	28	34	SUCCESS	48
7	92	136	SUCCESS	49
7	24	29	SUCCESS	50
********************************************************************************
8	39	41	SUCCESS	1
8	207	260	SUCCESS	2
8	346	466	SUCCESS	3
8	64	80	SUCCESS	4
8	190	238	SUCCESS	5
8	66	80	SUCCESS	6
8	67	78	SUCCESS	7
8	52	69	SUCCESS	8
8	24	27	SUCCESS	9
8	108	144	SUCCESS	10
8	159	214	SUCCESS	11
8	157	204	SUCCESS	12
8	306	394	SUCCESS	13
8	116	148	SUCCESS	14
8	31	35	SUCCESS	15
8	408	518	SUCCESS	16
8	138	188	SUCCESS	17
8	32	38	SUCCESS	18
8	54	63	SUCCESS	19
8	49	56	SUCCESS	20
8	29	35	SUCCESS	21
8	48	60	SUCCESS	22
8	30	37	SUCCESS	23
8	268	347	SUCCESS	24
8	87	104	SUCCESS	25
8	75	96	SUCCESS	26
8	383	523	SUCCESS	27
8	115	157	SUCCESS	28
8	88	111	SUCCESS	29
8	520	682	SUCCESS	30
8	54	63	SUCCESS	31
8	274	371	SUCCESS	32
8	45	51	SUCCESS	33
8	49	62	SUCCESS	34
8	160	197	SUCCESS	35
8	408	518	SUCCESS	36
8	139	188	SUCCESS	37
8	33	38	SUCCESS	38
8	53	63	SUCCESS	39
8	48	56	SUCCESS	40
8	29	35	SUCCESS	41
8	47	60	SUCCESS	42
8	34	37	SUCCESS	43
8	269	347	SUCCESS	44
8	88	104	SUCCESS	45
8	76	96	SUCCESS	46
8	384	523	SUCCESS	47
8	114	157	SUCCESS	48
8	88	111	SUCCESS	49
8	520	682	SUCCESS	50
********************************************************************************
9	67	57	SUCCESS	1
9	1016	1015	SUCCESS	2
9	105	101	SUCCESS	3
9	266	269	SUCCESS	4
9	86	82	SUCCESS	5
9	54	50	SUCCESS	6
9	43	40	SUCCESS	7
9	39	35	SUCCESS	8
9	46	41	SUCCESS	9
9	37	32	SUCCESS	10
9	206	200	SUCCESS	11
9	74	70	SUCCESS	12
9	227	221	SUCCESS	13
9	214	222	SUCCESS	14
9	37	32	SUCCESS	15
9	205	200	SUCCESS	16
9	75	70	SUCCESS	17
9	226	221	SUCCESS	18
9	216	222	SUCCESS	19
9	36	32	SUCCESS	20
9	206	200	SUCCESS	21
9	75	70	SUCCESS	22
9	226	221	SUCCESS	23
9	212	222	SUCCESS	24
9	37	32	SUCCESS	25
9	212	200	SUCCESS	26
9	74	70	SUCCESS	27
9	226	221	SUCCESS	28
9	211	222	SUCCESS	29
9	37	32	SUCCESS	30
9	205	200	SUCCESS	31
9	74	70	SUCCESS	32
9	227	221	SUCCESS	33
9	212	222	SUCCESS	34
9	37	32	SUCCESS	35
9	206	200	SUCCESS	36
9	74	70	SUCCESS	37
9	227	221	SUCCESS	38
9	215	222	SUCCESS	39
9	36	32	SUCCESS	40
9	207	200	SUCCESS	41
9	74	70	SUCCESS	42
9	226	221	SUCCESS	43
9	213	222	SUCCESS	44
9	36	32	SUCCESS	45
9	207	200	SUCCESS	46
9	74	70	SUCCESS	47
9	226	221	SUCCESS	48
9	215	222	SUCCESS	49
9	36	32	SUCCESS	50
********************************************************************************
10	71	51	SUCCESS	1
10	1332	1113	SUCCESS	2
10	350	274	SUCCESS	3
10	312	258	SUCCESS	4
10	177	147	SUCCESS	5
10	297	245	SUCCESS	6
10	751120	713629	SUCCESS	7
10	74	58	SUCCESS	8
10	211	178	SUCCESS	9
10	536	457	SUCCESS	10
10	52	40	SUCCESS	11
10	755	633	SUCCESS	12
10	204	171	SUCCESS	13
10	304	257	SUCCESS	14
10	281	229	SUCCESS	15
10	69	54	SUCCESS	16
10	285	229	SUCCESS	17
10	70	54	SUCCESS	18
10	276	229	SUCCESS	19
10	69	54	SUCCESS	20
10	275	229	SUCCESS	21
10	68	54	SUCCESS	22
10	276	229	SUCCESS	23
10	67	54	SUCCESS	24
10	274	229	SUCCESS	25
10	67	54	SUCCESS	26
10	276	229	SUCCESS	27
10	67	54	SUCCESS	28
10	276	229	SUCCESS	29
10	68	54	SUCCESS	30
10	275	229	SUCCESS	31
10	68	54	SUCCESS	32
10	276	229	SUCCESS	33
10	68	54	SUCCESS	34
10	277	229	SUCCESS	35
10	67	54	SUCCESS	36
10	276	229	SUCCESS	37
10	67	54	SUCCESS	38
10	274	229	SUCCESS	39
10	69	54	SUCCESS	40
10	277	229	SUCCESS	41
10	68	54	SUCCESS	42
10	275	229	SUCCESS	43
10	68	54	SUCCESS	44
10	275	229	SUCCESS	45
10	67	54	SUCCESS	46
10	277	229	SUCCESS	47
10	68	54	SUCCESS	48
10	275	229	SUCCESS	49
10	69	54	SUCCESS	50
********************************************************************************
11	1288	837	SUCCESS	1
11	1890	1229	SUCCESS	2
11	828	529	SUCCESS	3
11	119	73	SUCCESS	4
11	512	322	SUCCESS	5
11	200	130	SUCCESS	6
11	130	83	SUCCESS	7
11	138	85	SUCCESS	8
11	173	112	SUCCESS	9
11	3864	2612	SUCCESS	10
11	480	313	SUCCESS	11
11	719	467	SUCCESS	12
11	485	313	SUCCESS	13
11	722	467	SUCCESS	14
11	484	313	SUCCESS	15
11	719	467	SUCCESS	16
11	484	313	SUCCESS	17
11	720	467	SUCCESS	18
11	487	313	SUCCESS	19
11	721	467	SUCCESS	20
11	486	313	SUCCESS	21
11	723	467	SUCCESS	22
11	483	313	SUCCESS	23
11	723	467	SUCCESS	24
11	484	313	SUCCESS	25
11	721	467	SUCCESS	26
11	488	313	SUCCESS	27
11	723	467	SUCCESS	28
11	485	313	SUCCESS	29
11	723	467	SUCCESS	30
11	482	313	SUCCESS	31
11	723	467	SUCCESS	32
11	486	313	SUCCESS	33
11	725	467	SUCCESS	34
11	486	313	SUCCESS	35
11	726	467	SUCCESS	36
11	485	313	SUCCESS	37
11	724	467	SUCCESS	38
11	488	313	SUCCESS	39
11	725	467	SUCCESS	40
11	485	313	SUCCESS	41
11	725	467	SUCCESS	42
11	485	313	SUCCESS	43
11	731	467	SUCCESS	44
11	486	313	SUCCESS	45
11	722	467	SUCCESS	46
11	486	313	SUCCESS	47
11	723	467	SUCCESS	48
11	484	313	SUCCESS	49
11	724	467	SUCCESS	50
********************************************************************************
12	1976	1170	SUCCESS	1
12	910	538	SUCCESS	2
12	484	284	SUCCESS	3
12	488	292	SUCCESS	4
12	798	471	SUCCESS	5
12	376	222	SUCCESS	6
12	336	198	SUCCESS	7
12	563	344	SUCCESS	8
12	557	332	SUCCESS	9
12	348	204	SUCCESS	10
12	121	70	SUCCESS	11
12	134	75	SUCCESS	12
12	3305	1986	SUCCESS	13
12	57	32	SUCCESS	14
12	963	572	SUCCESS	15
12	1380	809	SUCCESS	16
12	1676	1006	SUCCESS	17
12	2057	1246	SUCCESS	18
12	1879	1139	SUCCESS	19
12	1016	630	SUCCESS	20
12	1559	929	SUCCESS	21
12	906	538	SUCCESS	22
12	484	284	SUCCESS	23
12	488	292	SUCCESS	24
12	799	471	SUCCESS	25
12	372	222	SUCCESS	26
12	337	198	SUCCESS	27
12	562	344	SUCCESS	28
12	556	332	SUCCESS	29
12	346	204	SUCCESS	30
12	124	70	SUCCESS	31
12	135	75	SUCCESS	32
12	3301	1986	SUCCESS	33
12	58	32	SUCCESS	34
12	958	572	SUCCESS	35
12	1379	809	SUCCESS	36
12	1679	1006	SUCCESS	37
12	2053	1246	SUCCESS	38
12	1885	1139	SUCCESS	39
12	1013	630	SUCCESS	40
12	1560	929	SUCCESS	41
12	907	538	SUCCESS	42
12	485	284	SUCCESS	43
12	489	292	SUCCESS	44
12	800	471	SUCCESS	45
12	371	222	SUCCESS	46
12	335	198	SUCCESS	47
12	565	344	SUCCESS	48
12	557	332	SUCCESS	49
12	347	204	SUCCESS	50
********************************************************************************
13	1429	692	SUCCESS	1
13	933	459	SUCCESS	2
13	841	407	SUCCESS	3
13	802	392	SUCCESS	4
13	245	114	SUCCESS	5
13	1296	643	SUCCESS	6
13	794	381	SUCCESS	7
13	2003	956	SUCCESS	8
13	2974	1444	SUCCESS	9
13	305	143	SUCCESS	10
13	999	488	SUCCESS	11
13	1427	713	SUCCESS	12
13	1047	512	SUCCESS	13
13	443	218	SUCCESS	14
13	2446	1198	SUCCESS	15
13	745	356	SUCCESS	16
13	935	454	SUCCESS	17
13	400	190	SUCCESS	18
13	1535	752	SUCCESS	19
13	716	356	SUCCESS	20
13	937	454	SUCCESS	21
13	401	190	SUCCESS	22
13	1541	752	SUCCESS	23
13	720	356	SUCCESS	24
13	935	454	SUCCESS	25
13	404	190	SUCCESS	26
13	1536	752	SUCCESS	27
13	722	356	SUCCESS	28
13	933	454	SUCCESS	29
13	404	190	SUCCESS	30
13	1538	752	SUCCESS	31
13	720	356	SUCCESS	32
13	935	454	SUCCESS	33
13	402	190	SUCCESS	34
13	1534	752	SUCCESS	35
13	721	356	SUCCESS	36
13	935	454	SUCCESS	37
13	400	190	SUCCESS	38
13	1534	752	SUCCESS	39
13	719	356	SUCCESS	40
13	934	454	SUCCESS	41
13	401	190	SUCCESS	42
13	1532	752	SUCCESS	43
13	723	356	SUCCESS	44
13	937	454	SUCCESS	45
13	402	190	SUCCESS	46
13	1537	752	SUCCESS	47
13	724	356	SUCCESS	48
13	934	454	SUCCESS	49
13	400	190	SUCCESS	50
********************************************************************************
14	508	215	SUCCESS	1
14	1117	472	SUCCESS	2
14	2323	1015	SUCCESS	3
14	925	394	SUCCESS	4
14	407	175	SUCCESS	5
14	564	245	SUCCESS	6
14	2115	929	SUCCESS	7
14	213	88	SUCCESS	8
14	168	70	SUCCESS	9
14	848	363	SUCCESS	10
14	2379	1030	SUCCESS	11
14	3824	1660	SUCCESS	12
14	5226	2279	SUCCESS	13
14	153	63	SUCCESS	14
14	1045	440	SUCCESS	15
14	2067	905	SUCCESS	16
14	1527	670	SUCCESS	17
14	808	344	SUCCESS	18
14	790	341	SUCCESS	19
14	1149	510	SUCCESS	20
14	273	117	SUCCESS	21
14	206	84	SUCCESS	22
14	4255	1869	SUCCESS	23
14	250	105	SUCCESS	24
14	270	112	SUCCESS	25
14	258	112	SUCCESS	26
14	256	112	SUCCESS	27
14	253	112	SUCCESS	28
14	255	112	SUCCESS	29
14	256	112	SUCCESS	30
14	254	112	SUCCESS	31
14	253	112	SUCCESS	32
14	253	112	SUCCESS	33
14	254	112	SUCCESS	34
14	253	112	SUCCESS	35
14	254	112	SUCCESS	36
14	254	112	SUCCESS	37
14	253	112	SUCCESS	38
14	255	112	SUCCESS	39
14	252	112	SUCCESS	40
14	253	112	SUCCESS	41
14	254	112	SUCCESS	42
14	253	112	SUCCESS	43
14	253	112	SUCCESS	44
14	254	112	SUCCESS	45
14	252	112	SUCCESS	46
14	252	112	SUCCESS	47
14	254	112	SUCCESS	48
14	253	112	SUCCESS	49
14	254	112	SUCCESS	50
********************************************************************************
15	1172	431	SUCCESS	1
15	1153	424	SUCCESS	2
15	434	159	SUCCESS	3
15	204	75	SUCCESS	4
15	3173	1172	SUCCESS	5
15	483	183	SUCCESS	6
15	1095	401	SUCCESS	7
15	1365	510	SUCCESS	8
15	3981	1480	SUCCESS	9
15	3981	1480	SUCCESS	10
15	3981	1480	SUCCESS	11
15	3985	1480	SUCCESS	12
15	3975	1480	SUCCESS	13
15	3977	1480	SUCCESS	14
15	3972	1480	SUCCESS	15
15	3980	1480	SUCCESS	16
15	3981	1480	SUCCESS	17
15	3974	1480	SUCCESS	18
15	3979	1480	SUCCESS	19
15	3984	1480	SUCCESS	20
15	3975	1480	SUCCESS	21
15	3974	1480	SUCCESS	22
15	3974	1480	SUCCESS	23
15	3967	1480	SUCCESS	24
15	3981	1480	SUCCESS	25
15	3974	1480	SUCCESS	26
15	3979	1480	SUCCESS	27
15	3971	1480	SUCCESS	28
15	3976	1480	SUCCESS	29
15	3975	1480	SUCCESS	30
15	3975	1480	SUCCESS	31
15	3982	1480	SUCCESS	32
15	3979	1480	SUCCESS	33
15	3977	1480	SUCCESS	34
15	3977	1480	SUCCESS	35
15	3970	1480	SUCCESS	36
15	3982	1480	SUCCESS	37
15	3973	1480	SUCCESS	38
15	3976	1480	SUCCESS	39
15	3974	1480	SUCCESS	40
15	3974	1480	SUCCESS	41
15	3978	1480	SUCCESS	42
15	3972	1480	SUCCESS	43
15	3976	1480	SUCCESS	44
15	3976	1480	SUCCESS	45
15	3980	1480	SUCCESS	46
15	3975	1480	SUCCESS	47
15	3976	1480	SUCCESS	48
15	3975	1480	SUCCESS	49
15	3978	1480	SUCCESS	50
********************************************************************************
16	1552	537	SUCCESS	1
16	169	56	SUCCESS	2
16	379	127	SUCCESS	3
16	515	174	SUCCESS	4
16	365	122	SUCCESS	5
16	807	280	SUCCESS	6
16	1792	611	SUCCESS	7
16	3436	1185	SUCCESS	8
16	1608	559	SUCCESS	9
16	404	138	SUCCESS	10
16	500	172	SUCCESS	11
16	2667	920	SUCCESS	12
16	428	144	SUCCESS	13
16	3369	1171	SUCCESS	14
16	568	192	SUCCESS	15
16	330	110	SUCCESS	16
16	340	112	SUCCESS	17
16	287	96	SUCCESS	18
16	1699	592	SUCCESS	19
16	3193	1101	SUCCESS	20
16	704	247	SUCCESS	21
16	2207	755	SUCCESS	22
16	293	98	SUCCESS	23
16	100	33	SUCCESS	24
16	5092	1796	SUCCESS	25
16	386	128	SUCCESS	26
16	3624	1245	SUCCESS	27
16	1754	609	SUCCESS	28
16	868	299	SUCCESS	29
16	459	161	SUCCESS	30
16	507	175	SUCCESS	31
16	1188	412	SUCCESS	32
16	1227	424	SUCCESS	33
16	1126	388	SUCCESS	34
16	349	119	SUCCESS	35
16	5357	1869	SUCCESS	36
16	208	68	SUCCESS	37
16	685	236	SUCCESS	38
16	342	116	SUCCESS	39
16	642	220	SUCCESS	40
16	3462	1195	SUCCESS	41
16	461	156	SUCCESS	42
16	304	102	SUCCESS	43
16	1420	496	SUCCESS	44
16	3081	1084	SUCCESS	45
16	339	115	SUCCESS	46
16	279	93	SUCCESS	47
16	589	203	SUCCESS	48
16	330	110	SUCCESS	49
16	342	112	SUCCESS	50
********************************************************************************
17	3196	931	SUCCESS	1
17	10381	3016	SUCCESS	2
17	1142	331	SUCCESS	3
17	974	280	SUCCESS	4
17	10359	3012	SUCCESS	5
17	663	190	SUCCESS	6
17	4435	1276	SUCCESS	7
17	900	263	SUCCESS	8
17	2158	627	SUCCESS	9
17	2269	658	SUCCESS	10
17	184	52	SUCCESS	11
17	5414	1590	SUCCESS	12
17	848	243	SUCCESS	13
17	2956	859	SUCCESS	14
17	2144	613	SUCCESS	15
17	2088	611	SUCCESS	16
17	463	133	SUCCESS	17
17	5029	1453	SUCCESS	18
17	5829	1681	SUCCESS	19
17	396	111	SUCCESS	20
17	377	108	SUCCESS	21
17	2622	749	SUCCESS	22
17	423	124	SUCCESS	23
17	910	262	SUCCESS	24
17	613	181	SUCCESS	25
17	1163	340	SUCCESS	26
17	6073	1776	SUCCESS	27
17	1080	310	SUCCESS	28
17	2190	637	SUCCESS	29
17	3216	931	SUCCESS	30
17	715	207	SUCCESS	31
17	2654	762	SUCCESS	32
17	427	124	SUCCESS	33
17	907	262	SUCCESS	34
17	613	181	SUCCESS	35
17	1164	340	SUCCESS	36
17	6079	1776	SUCCESS	37
17	1083	310	SUCCESS	38
17	2194	637	SUCCESS	39
17	3218	931	SUCCESS	40
17	718	207	SUCCESS	41
17	2660	762	SUCCESS	42
17	426	124	SUCCESS	43
17	911	262	SUCCESS	44
17	611	181	SUCCESS	45
17	1163	340	SUCCESS	46
17	6076	1776	SUCCESS	47
17	1086	310	SUCCESS	48
17	2208	637	SUCCESS	49
17	3218	931	SUCCESS	50
********************************************************************************
18	450	112	SUCCESS	1
18	1043	273	SUCCESS	2
18	2214	577	SUCCESS	3
18	955	247	SUCCESS	4
18	3918	1018	SUCCESS	5
18	3145	812	SUCCESS	6
18	2623	691	SUCCESS	7
18	239	61	SUCCESS	8
18	887	230	SUCCESS	9
18	3290	844	SUCCESS	10
18	1273	328	SUCCESS	11
18	961	249	SUCCESS	12
18	6636	1708	SUCCESS	13
18	1053	275	SUCCESS	14
18	2303	594	SUCCESS	15
18	1335	346	SUCCESS	16
18	3134	812	SUCCESS	17
18	2624	691	SUCCESS	18
18	240	61	SUCCESS	19
18	882	230	SUCCESS	20
18	3286	844	SUCCESS	21
18	1259	328	SUCCESS	22
18	960	249	SUCCESS	23
18	6633	1708	SUCCESS	24
18	1055	275	SUCCESS	25
18	2306	594	SUCCESS	26
18	1334	346	SUCCESS	27
18	3140	812	SUCCESS	28
18	2626	691	SUCCESS	29
18	240	61	SUCCESS	30
18	886	230	SUCCESS	31
18	3286	844	SUCCESS	32
18	1259	328	SUCCESS	33
18	965	249	SUCCESS	34
18	6638	1708	SUCCESS	35
18	1056	275	SUCCESS	36
18	2303	594	SUCCESS	37
18	1337	346	SUCCESS	38
18	3136	812	SUCCESS	39
18	2621	691	SUCCESS	40
18	240	61	SUCCESS	41
18	884	230	SUCCESS	42
18	3286	844	SUCCESS	43
18	1257	328	SUCCESS	44
18	964	249	SUCCESS	45
18	6631	1708	SUCCESS	46
18	1053	275	SUCCESS	47
18	2301	594	SUCCESS	48
18	1338	346	SUCCESS	49
18	3137	812	SUCCESS	50
********************************************************************************
19	1317	290	SUCCESS	1
19	1182	263	SUCCESS	2
19	1658	370	SUCCESS	3
19	319	71	SUCCESS	4
19	759	167	SUCCESS	5
19	1023	223	SUCCESS	6
19	1512	335	SUCCESS	7
19	672	152	SUCCESS	8
19	5901	1309	SUCCESS	9
19	352	77	SUCCESS	10
19	6027	1336	SUCCESS	11
19	591	131	SUCCESS	12
19	4473	986	SUCCESS	13
19	1284	287	SUCCESS	14
19	4712	1043	SUCCESS	15
19	888	195	SUCCESS	16
19	4279	951	SUCCESS	17
19	1211	269	SUCCESS	18
19	5675	1257	SUCCESS	19
19	4192	944	SUCCESS	20
19	1354	304	SUCCESS	21
19	1081	244	SUCCESS	22
19	6603	1472	SUCCESS	23
19	2885	641	SUCCESS	24
19	2587	573	SUCCESS	25
19	8106	1803	SUCCESS	26
19	3032	673	SUCCESS	27
19	3096	690	SUCCESS	28
19	8434	1879	SUCCESS	29
19	578	127	SUCCESS	30
19	9201	2047	SUCCESS	31
19	3015	667	SUCCESS	32
19	6233	1375	SUCCESS	33
19	2834	630	SUCCESS	34
19	2721	599	SUCCESS	35
19	508	112	SUCCESS	36
19	593	133	SUCCESS	37
19	4185	929	SUCCESS	38
19	833	187	SUCCESS	39
19	1665	371	SUCCESS	40
19	12722	2832	SUCCESS	41
19	3870	874	SUCCESS	42
19	2326	509	SUCCESS	43
19	885	195	SUCCESS	44
19	335	73	SUCCESS	45
19	2254	500	SUCCESS	46
19	2972	659	SUCCESS	47
19	3937	876	SUCCESS	48
19	271	59	SUCCESS	49
19	1031	227	SUCCESS	50
********************************************************************************
20	1613	342	SUCCESS	1
20	3044	636	SUCCESS	2
20	2344	489	SUCCESS	3
20	841	177	SUCCESS	4
20	2674	560	SUCCESS	5
20	947	198	SUCCESS	6
20	1606	339	SUCCESS	7
20	1046	220	SUCCESS	8
20	7900	1652	SUCCESS	9
20	1269	267	SUCCESS	10
20	3631	763	SUCCESS	11
20	1514	321	SUCCESS	12
20	3778	795	SUCCESS	13
20	1084	227	SUCCESS	14
20	1485	312	SUCCESS	15
20	2251	472	SUCCESS	16
20	1337	282	SUCCESS	17
20	22093	4652	SUCCESS	18
20	1554	328	SUCCESS	19
20	744	160	SUCCESS	20
20	1887	398	SUCCESS	21
20	5304	1112	SUCCESS	22
20	3495	743	SUCCESS	23
20	10894	2294	SUCCESS	24
20	12764	2671	SUCCESS	25
20	1461	314	SUCCESS	26
20	675	142	SUCCESS	27
20	1652	350	SUCCESS	28
20	5211	1093	SUCCESS	29
20	6250	1321	SUCCESS	30
20	753	159	SUCCESS	31
20	12122	2550	SUCCESS	32
20	3142	663	SUCCESS	33
20	1471	311	SUCCESS	34
20	2972	632	SUCCESS	35
20	3117	655	SUCCESS	36
20	2249	483	SUCCESS	37
20	6995	1465	SUCCESS	38
20	1472	311	SUCCESS	39
20	2970	632	SUCCESS	40
20	3130	655	SUCCESS	41
20	2252	483	SUCCESS	42
20	6991	1465	SUCCESS	43
20	1469	311	SUCCESS	44
20	2974	632	SUCCESS	45
20	3122	655	SUCCESS	46
20	2254	483	SUCCESS	47
20	6991	1465	SUCCESS	48
20	1468	311	SUCCESS	49
20	2974	632	SUCCESS	50
********************************************************************************
30	6119	595	SUCCESS	1
30	11546	1111	SUCCESS	2
30	5275	510	SUCCESS	3
30	3441	332	SUCCESS	4
30	8633	829	SUCCESS	5
30	8022	772	SUCCESS	6
30	16441	1574	SUCCESS	7
30	2389	228	SUCCESS	8
30	6144	592	SUCCESS	9
30	1643	159	SUCCESS	10
30	3011	290	SUCCESS	11
30	11707	1123	SUCCESS	12
30	14759	1425	SUCCESS	13
30	29352	2820	SUCCESS	14
30	27372	2629	SUCCESS	15
30	10027	966	SUCCESS	16
30	11016	1058	SUCCESS	17
30	4586	439	SUCCESS	18
30	1798	175	SUCCESS	19
30	11521	1103	SUCCESS	20
30	8764	849	SUCCESS	21
30	3684	352	SUCCESS	22
30	4458	433	SUCCESS	23
30	4489	431	SUCCESS	24
30	10965	1051	SUCCESS	25
30	2321	225	SUCCESS	26
30	1644	160	SUCCESS	27
30	4588	444	SUCCESS	28
30	8291	793	SUCCESS	29
30	1412	135	SUCCESS	30
30	4041	390	SUCCESS	31
30	10553	1017	SUCCESS	32
